_source_file,"Station 
Code",Monitoring Location,State,"Temperature 
(°C)",_blank_,"Dissolved 
Oxygen 
(mg/L)",_blank___1,pH,_blank___2,"Conductivity 
(µmho/cm)",_blank___3,"BOD 
(mg/L)",_blank___4,"Nitrate N 
(mg/L)",_blank___5,"Fecal Coliform  
(MPN/100ml)",_blank___6,"Total Coliform  
(MPN/100ml)",_blank___7,"Fecal 
Streptococci 
(MPN/100ml)",_blank___8,State Name,"STN 
Code","NitrateN 
(mg/L)",0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,"Station  
Code"
table_13.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,1488,"RIVER BHAGIRATHI B/C TO RIVER ALAKNANDA AT 
DEVPRAYAG,DIST-TEHRI GARHWAL",,,20.0,,9.8  10.8  7.8  8.1,,,76,117,1.0,1.0,0.32,0.36,2,2,2,2,2,2,UTTARAKHAND  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,1489,"RIVER GANGA AFTER CONFLUENCE OF RIVER 
BHAGIRATHI AND RIVER ALAKNANDA AT DEVPRAYAG 
,DIST-TEFRI GARHWAL",,,,20.0  10.0  10.8  7.5  8.2,,,,87,110,1.0,1.0,0.32,0.33,2,2,2,4,2,2,UTTARAKHAND  15.0,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,5776,"RIVER GANGA AT  SWARG ASHRAM ,RISHIKESH",,,24.0,,9.0  10.6  7.2  8.4,,,84,265,1.0,1.0,0.32,0.43,31,48,39,49,2,2,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,1060,"RIVER GANGA U/S AT LAXMANJHULA,RISHIKESH",,,23.0,,9.6  11.0  7.1  8.3,,,70,154,1.0,1.0,0.00,0.37,21,43,26,48,2,2,UTTARAKHAND  12.0,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,5777,,,,28.0,,8.2  10.2  7.0  8.2,,,90,431,1.0,1.7,0.32,0.48,27,84,34,94,2,26,"RIVER GANGA NEAR VISTHAPHIT COLONY, RISHIKESH  UTTARAKHAND  14.0",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,10147,"RIVER GANGA D/S AT BAIRAAJ,RISHIKESH",,,22.0,,9.2  10.8  7.1  8.5,,,67,141,1.0,1.2,0.32,0.39,2,43,2,49,2,2,UTTARAKHAND  14.0,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,2725,"RIVER GANGA AFTER CONFLUENCE OF SONG NEAR 
SATYANARAYAN TEMPLE D/S RAIWALA, DEHRADUN",,,29.0,,8.2  10.0  7.1  8.5,,,157,325,1.1,1.7,0.32,0.38,33,63,58,94,2,6,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,10148,RIVER GANGA AT HAR-KI-PAURI GHAT,,,26.2,,8.0  10.3  7.3  8.3,,,166,351,1.0,2.0,0.32,1.65,21,79,63,170,9,43,UTTARAKHAND  14.8,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,3997,"RIVER GANGA U/S  AT ABINDUGHAT, DUDHIYABAD, 
HARIDWAR",,,25.3,7.6,9.8,,7.3  8.3,219,421,1.2,2.6,0.32,1.50,31,94,79,170,6,46,UTTARAKHAND  16.8,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,1061,"RIVER GANGA  D/S AT BALKUMARI MANDIR, AJEETPUR, 
HARIDWAR",,,26.3,7.1,9.9,,7.2  8.5,146,648,1.0,2.6,0.34,1.49,32,94,70,210,9,63,UTTARAKHAND  17.9,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,5778,"RIVER GANGA NEAR BISHANPUR KUNDI, HARIDWAR",,,26.4,7.6,9.8,,7.2  8.4,178,,3203  1.0,2.4,0.33,1.57,24,94,79,220,11,43,UTTARAKHAND  18.2,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,2727,"UPPER GANGA CANAL D/S AT ROORKEE, HARIDWAR",,,27.0,7.4,9.7,,7.4  8.3,219,435,1.2,2.4,0.32,1.85,21,94,79,170,10,63,UTTARAKHAND  14.7,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,30005,RIVER GANGA AT SULTANPUR (UTTARAKHAND),,,30.7,7.0,8.6,,7.3  8.0,165,273,1.2,2.7,0.32,0.41,2,490000,2000,1100000,,,UTTARAKHAND  21.5,,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,30006,RIVER GANGA AT BIJNOR (U.P.),,16.0,16.0,7.2,8.5,,7.6  8.1,180,289,1.0,2.0,0.32,0.72,330,93000,780,1400000,13,1300,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",,,,8.6,9.1,,7.6  8.0,221,260,1.0,1.6,0.00,0.00,460,790,1100,1700,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,5708,"RIVER GANGA TIGRI GANGA GHAT, VILLAGE-TIGARI, 
AMROHA",,,,8.4,8.9,,7.7  7.9,241,252,1.2,1.6,0.00,0.00,460,790,1300,1700,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,,"10149  RIVER GANGA AT  U/S  BRIJ GHAT ,GHARMUKTESHWAR",,12.0,30.0,,8.5  12.0  7.0  7.6,,,170,252,1.0,2.6,0.00,0.49,170,920,350,1600,94,280,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",,12.0,30.0,,8.2  11.7  7.3  7.6,,,174,255,1.0,2.9,0.30,0.50,240,1300,540,2200,130,540,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,2488,"RIVER GANGA U/S, ANOOPSHAHAR",,16.0,32.0,,7.1  11.0  7.1  7.3,,,94,198,1.0,2.7,0.00,0.00,170,920,350,1600,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,2489,"RIVER GANGA D/S, ANOOPSHAHAR",,16.0,31.0,,7.2  10.6  7.1  7.4,,,101,179,1.0,2.6,0.00,0.00,170,1100,350,1700,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",,17.0,32.0,,7.3  10.4  7.0  7.4,,,106,177,1.0,2.8,0.00,0.00,170,930,350,1700,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,2490,"RIVER GANGA AT KACHHLA GHAT, ALIGARH",,18.0,38.0,,8.4  10.9  7.4  7.7,,,143,16350  1.1,,1.6,0.30,4.20,2,480,260,630,2,350,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_13.csv,10151,RIVER GANGA AT GHATIYAGHAT FARRUKABAD,,14.0,31.0,,6.5  10.9  8.0  8.5,,,181,346,2.6,3.7,0.00,0.00,1100,2600,1600,3300,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1063,"RIVER GANGA AT KANNAUJ U/S (NEAR MEHNDIGHAT 
BRIDGE), U.P",,14.0,30.0,,6.1  10.9  8.1  8.6,,,199,366,3.0,3.9,0.00,0.00,900,2700,1600,4300,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1066,"RIVER GANGA AT  DURJANPUR, KANNAUJ D/S, U.P",,14.0,31.0,,6.3  11.6  8.0  8.5,,,218,388,3.2,6.3,0.00,0.00,252,3400,2700,4900,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,5709,"RIVER GANGAÂ  NANAMAU GANGA BRIDGE, LUCKNOW 
MOHAN-HASANGANJ- RASULABAD MARG, KARTI 
AKBERPUR SENG",,18.0,23.0,,6.6  10.1  8.1  8.5,,,274,376,3.0,3.3,0.00,0.00,2300,2700,3100,4600,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1146,"RIVER GANGA AT BITHOOR (KANPUR), U.P.",,14.0,31.0,,6.2  11.2  7.8  8.5,,,224,356,,3.0  11.6  0.00,,0.00,1700,2700,3100,4300,2,45,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,10154,RIVER GANGA AT BATHING GHAT (BHARAOGHAT),,14.0,31.0,,6.1  10.8  7.8  8.5,,,226,441,3.0,4.3,0.00,0.00,2100,4900,3100,7900,2,78,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1067,"RIVER GANGA AT KANPUR U/S (SHUKLAGANJ U/S), U.P",,14.0,31.0,,6.1  11.1  7.5  8.7,,,214,443,3.0,4.4,0.00,0.00,2000,3100,3100,5000,2,20,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,10155,RIVER GANGA AT D/S (SHUKLAGANJ),,14.0,31.0,,6.0  10.9  7.5  8.9,,,232,465,3.2,4.6,0.00,0.00,2100,3400,3800,6300,2,20,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),,14.0,31.0,,5.9  10.6  7.8  8.8,,,223,431,,3.4  13.2  0.00,,0.00,2200,4600,3100,7000,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,10157,RIVER GANGA AT BATHING GHAT (JAJMAU BRIDGE),,14.0,30.0,,6.0  10.4  7.7  8.5,,,266,630,3.4,4.9,0.00,0.00,2100,7900,3400,13000,20,20,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1068,"RIVER GANGA AT KANPUR D/S (JANA VILLAGE), U.P",,14.0,31.0,,5.6  10.2  7.4  8.6,,,269,645,,3.7  14.8  0.00,,0.00,4100,17000,7800,20000,2,2,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,5710,"RIVER GANGA PURANA RAJAPUR, RAJAPUR, KANPUR",,15.0,23.0,,6.1  10.4  7.8  8.4,,,232,560,3.4,3.8,0.00,0.00,2300,4300,4100,7000,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,5711,"RIVER GANGA A/C PANDU RIVER AT MADEVESHWAR 
BABA TAMPLE DEOMAI AHT.",,26.9,29.8,7.5,8.6,,7.8  8.3,253,269,2.4,2.7,0.62,0.67,610,680,1500,2000,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1147,"RIVER GANGA AT DALMAU (RAI BAREILLY), U.P.",,21.0,26.0,,3.0  10.5  7.7  8.0,,,268,377,2.5,3.9,0.78,0.98,1300,2400,2200,3900,8,22,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,2498,"RIVER GANGA AT KALA KANKAR, RAEBARELI",,21.0,26.0,,0.3  10.6  7.8  8.0,,,265,373,2.4,3.8,0.76,0.88,1100,2300,2200,3400,7,22,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,2487,"RIVER GANGA AT KADAGHAT, KAUSHAMABI",,20.5,30.7,6.9,9.3,,7.7  8.4,246,286,2.6,2.9,0.64,0.74,400,680,1300,2000,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,5713,"RIVER GANGA AT GANGA BRIDGE .NH19, DHEEMI",,24.0,25.0,7.8,8.6,,7.8  7.9,271,334,3.1,3.2,0.76,0.78,1700,2200,2700,3200,14,20,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1046,"RIVER GANGA AT PRAYAGRAJ (RASOOLABAD), U.P.",,20.4,30.8,7.2,9.2,,7.8  8.4,220,273,2.7,2.9,0.60,0.76,450,920,1700,2400,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,1049,"RIVER GANGA AT PRAYAGRAJ D/S (SANGAM), U.P.",,20.4,30.8,7.1,9.1,,7.8  8.4,258,292,2.6,3.0,0.53,0.73,680,930,2200,2700,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_14.csv,5714,"RIVER GANGA B/CÂ  TAMSA RIVER AT PRACHIN 
SHIVALAYA DUMDUMA GHAT",,25.8,29.7,7.5,8.7,,7.7  8.1,260,284,2.5,2.9,0.57,0.70,610,780,1500,2100,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,10158,"RIVER GANGA A/C TAMSA RIVER, SIRSA, SON BARSA",,20.5,30.7,7.2,8.9,,7.4  8.4,260,297,2.6,3.0,0.61,0.72,610,920,1500,2500,,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,2485,"RIVER GANGA U/S, VINDHYACHAL, MIRZAPUR",,22.5,31.0,7.3,9.4,,7.9  8.4,324,542,2.2,2.9,,0.62 124.00,700,1300,1200,2000,380,700,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,2486,"RIVER GANGA D/S, MIRZAPUR",,22.5,31.0,6.6,8.5,,7.6  8.0,332,552,3.3,4.5,0.00,1.96,7900,14000,13000,22000,3400,9400,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,10153,RIVER GANGA AT CHUNAR,,23.0,31.5,7.0,9.0,,7.7  8.2,328,548,2.8,3.8,0.68,1.88,5800,11000,8400,17000,630,6300,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI 
BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT 
NALA,NAKHHI NALA)",,22.5,31.0,7.2,9.6,,7.8  8.4,320,542,2.1,2.8,0.58,1.56,680,1100,1100,2000,310,550,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER  VARUNA , 
U.P",,22.5,31.0,6.7,8.5,,7.6  8.1,332,550,3.3,4.5,0.72,2.25,7900,17000,14000,23000,4900,9200,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,5715,"RIVER GANGAÂ  B/C GOMTI RIVER AT BALUA GHAT 
BRIDGE, VARANASI",,27.0,29.0,7.0,7.8,,7.7  8.0,328,540,3.2,4.2,0.68,1.86,6300,11000,9400,17000,4600,6300,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",,23.0,33.5,7.0,8.8,,7.8  8.2,324,546,2.8,3.8,0.65,1.98,4600,11000,8400,17000,4100,9800,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,5716,"RIVER GANGAÂ  ZAMANIA GANGA BRIDGE , ZAMANIZ, 
UP",,27.0,29.0,7.4,8.4,,7.3  8.2,320,536,2.8,3.6,0.60,1.76,4600,7000,6300,11000,2700,4900,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",,23.0,31.5,6.5,8.2,,7.7  8.0,336,768,3.5,4.7,0.78,2.32,9400,17000,15000,26000,6300,13000,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,10113,"RIVER GANGA AT U/S JAIL GHAT, BUXAR",,16.0,33.0,6.9,8.8,,7.2  8.2,225,617,1.0,2.5,0.30,0.30,780,92000,2300,160000,2,490,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,1074,RIVER GANGA CHUSA AT BUXAR,,17.0,32.0,7.0,9.0,,7.1  8.3,247,646,1.0,2.1,0.30,0.34,2200,54000,3300,92000,2,330,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,2551,"RIVER GANGA AT BUXAR, RAMREKHAGHAT",,16.0,33.0,6.7,8.5,,7.3  8.4,243,635,1.0,2.6,0.30,0.30,1300,92000,2300,160000,2,1100,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,3113,"RIVER GANGA AT D/S BUXAR NEAR VEER KUNWAR 
SINGH ROAD BRIDGE",,16.0,31.0,6.5,8.9,,7.3  8.2,249,610,1.0,2.6,0.30,0.33,1300,54000,2300,92000,2,220,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,10162,"RIVER GANGA AT ARA- CHAPRA ROAD BRIDGE 
(KOIILWAR BARHARA-CHAPRA ROAD)",,17.0,32.0,7.3,8.9,,7.2  8.3,219,432,1.0,2.5,0.30,0.35,130,35000,230,54000,2,540,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,2564,"RIVER GANGA AT THE BALUGHAT, DORIGANJ, SARAN",,16.0,32.0,6.6,9.0,,7.4  8.4,211,483,1.0,2.8,0.30,0.32,780,92000,2300,160000,2,1300,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,10114,"RIVER GANGA AT MAA AMBIKA ASTHAN, AAMI, SARAN",,15.0,32.0,6.9,8.8,,7.4  8.0,209,409,1.2,2.6,0.30,0.30,780,92000,2300,160000,2,790,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,,"3114  RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",,13.0,33.0,6.8,9.9,,7.2  8.4,268,542,1.0,2.2,0.30,0.34,1100,54000,1400,92000,2,490,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,1077,"RIVER GANGA AT DIGHA,  NEAR J P SETU, PATNA U/S",,13.0,32.0,6.9,9.8,,7.2  8.4,251,417,1.0,2.2,0.30,0.30,2300,92000,3300,160000,2,490,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,2552,"RIVER GANGA AT GANDHIGHAT, NIT  PATNA",,13.0,32.0,6.1,9.5,,7.1  8.3,242,415,1.0,2.5,0.30,0.30,17000,92000,28000,160000,2,5400,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,10115,"RIVER GANGA AT GULABI GHAT, PATNA",,13.0,31.0,6.3,9.0,,7.2  8.4,251,398,1.2,2.5,0.30,0.30,13000,92000,22000,160000,2,35000,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,1079,"RIVER GANGA AT PATNA D/S (GANGA BRIDGE), 
GAIGHAT, PATNA",,13.0,33.0,6.1,,9.4  7.22 8.38  240.0  418.0  1.1,,,,,2.6,0.3,0.32,2300.0,92000.0,3300,160000,1.8,2400,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,3122,"RIVER GANGA AT MALSALAMI, PATNA CITY, PATNA",,13.0,33.0,6.5,9.3,,7.2  8.3,238,406,1.0,2.9,0.30,0.30,1300,92000,2300,160000,2,1300,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_15.csv,4297,"RIVER GANGA AT KACHCHI-DARGAH-BIDUPUR NEAR 
ROAD BRIDGE, PATNA",,13.0,32.0,6.3,9.5,,7.1  8.4,240,410,1.0,2.3,0.30,0.30,2300,54000,4600,92000,2,1300,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,10122,"RIVER GANGA AT TRIVENI GHAT, PATNA",,14.0,33.0,6.1,8.8,,7.2  8.4,232,417,1.2,2.6,0.30,0.30,2300,35000,3300,92000,2,490,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,2553,"RIVER GANGA AT KEWALA GHAT,FATUHA, PATNA",,14.0,33.0,6.0,8.5,,7.0  8.3,238,502,1.3,2.5,0.30,0.31,2300,92000,3300,160000,2,3500,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,4301,"RIVER GANGA AT BAKHTIYARPUR-TAJPUR BRIDGE ON 
GANGA, ATHMALGOLA, PATNA",,15.0,31.0,7.2,9.4,,7.4  8.2,199,439,1.0,2.3,0.30,0.30,130,54000,230,160000,2,110,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,3115,"RIVER GANGA AT UMA NATH MANDIR,BARH",,16.0,32.0,7.2,9.1,,7.4  8.2,188,436,1.1,2.5,0.30,0.31,490,92000,790,160000,2,1300,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE 
POINT, BARH",,16.0,32.0,7.3,9.5,,7.3  8.2,184,457,1.0,2.7,0.30,0.30,490,92000,700,160000,2,490,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,10131,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE 
POINT,PATHANICHAK, BINDTOLA BARH",,17.0,32.0,7.0,8.2,,7.4  8.1,179,380,1.5,2.2,0.30,0.30,2300,17000,3300,22000,2,170,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,1817,"RIVER GANGA AT MOKAMA (U/S), MAHADEO ASTHAN, 
PATNA",,16.0,33.0,7.2,9.5,,7.2  8.4,190,435,1.0,2.8,0.30,0.30,2300,92000,3300,160000,2,330,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,1815,"RIVER GANGA AT MOKAMA (D/S), NEAR RAJENDRA 
BRIDGE , SIMIRIYA GHAT",,12.0,34.0,7.0,9.9,,7.1  8.3,226,440,1.0,2.8,0.30,0.30,1700,92000,3300,160000,2,330,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,3123,"RIVER GANGA AT BARAHIYA, NEPALITOLA, MARANCHI, 
HATHIDAH AT MOKAMA, PATNA",,15.0,33.0,6.9,9.4,,7.2  8.3,198,482,1.0,2.6,0.30,0.30,1300,92000,2300,160000,2,330,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,3116,RIVER GANGA AT U/S MUNGER KASHATHARNI GHAT,,13.0,34.0,,6.7  10.0  7.4  8.3,,,229,413,1.0,3.0,0.30,0.30,3300,92000,7000,160000,2,1300,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,1818,"RIVER GANGA AT MUNGER D/S, CREAMINATION GHAT",,13.0,34.0,6.6,9.9,,7.4  8.3,227,433,1.0,2.7,0.30,0.30,2300,92000,3300,160000,2,1300,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,3117,"RIVER GANGA AT U/S AJGABINATH MANDIR 
SULTANGANJ, BHAGALPUR",,14.0,38.0,6.7,9.8,,7.2  8.3,225,440,1.0,2.5,0.30,0.30,1300,92000,2300,160000,2,790,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,2554,"RIVER GANGA D/S CREMINATION GHAT AT 
SULTANGANJ, BHAGALPUR",,14.0,37.0,6.3,9.6,,7.3  8.3,222,414,1.0,2.4,0.30,0.31,2300,92000,3300,160000,2,1300,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,10138,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR,  
BHAGALPUR",,15.0,30.0,,6.4  10.0  7.2  8.2,,,187,479,1.0,2.1,0.30,0.30,2300,92000,3300,160000,2,3500,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",,10.0,33.0,6.3,9.0,,7.2  8.3,219,463,1.0,2.9,0.30,0.33,1300,54000,2300,92000,2,230,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,4398,"RIVER GANGA AT WATER INTAKE POINT, BHAGALPUR",,12.0,29.0,5.5,9.7,,7.2  8.1,212,,1240  1.0,2.7,0.30,0.31,450,54000,1300,92000,2,1700,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,3118,RIVER GANGA AT D/S BHAGALPUR NEAR BARARIGHAT,,12.0,29.0,,5.9  12.1  7.2  8.2,,,211,522,1.1,5.5,0.30,0.39,1300,92000,2300,160000,2,3500,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",,16.0,34.0,6.5,9.2,,7.0  8.3,214,434,1.0,2.6,0.30,0.30,1300,92000,2300,160000,2,920,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,,"10143  RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",,16.0,34.0,6.7,9.1,,7.4  8.3,218,441,1.0,2.5,0.30,0.30,2300,92000,3300,160000,2,490,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,,30076  RIVER GANGA AT MANJHIGHAT DIST. CHHAPRA(BIHAR),,22.0,28.2,7.9,8.4,,7.8  8.5,296,700,2.1,5.8,0.32,0.69,200,13000,450,3500000,,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,10144,RIVER GANGA U/S NEAR LCT GHAT,,16.0,39.0,7.0,7.5,,7.4  7.8,94,236,1.1,1.3,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,10145,RIVER GANGA D/S NEAR JANTA GHAT,,15.0,38.0,7.1,7.5,,7.5  7.7,98,258,1.1,1.4,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
table_16.csv,1059,"RIVER GANGA AT RAJMAHAL, BIHAR",,15.0,38.0,6.7,7.3,,7.3  7.7,102,159,1.1,1.4,0.00,0.00,,,,,,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,
