SourceFile,StationCode,MonitoringLocation,State,State,Temp_Min,Temp_Max,DO_Min,DO_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,Nitrate_Min,Nitrate_Max,FecalColiform_Min,FecalColiform_Max,TotalColiform_Min,TotalColiform_Max,FecalStrepto_Min,FecalStrepto_Max,Temp_Avg,DO_Avg,pH_Avg,Conductivity_Avg,BOD_Avg,Nitrate_Avg,FecalColiform_Avg,TotalColiform_Avg,FecalStrepto_Avg,pH_Risk,DO_Risk,BOD_Risk,Cond_Risk,Nitrate_Risk,TotalColiform_Risk,FecalColiform_Risk,FecalStrepto_Risk,Risk
table_43.csv,2889,DZUDZA RU BELOW HYDRO PROJECT STATION,,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2892,KHA RU ADJOINING MUNICIPAL COUNCIL SWM SITE,,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2228,"GELA BEEL AT DERGAON, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,4719,RIVER TORSA D/S OF GHUGHUMARI,,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,4724,RIVER TORSA AT HASIMARA,,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2238,"RIVER BEKI AT NH-37 CROSSING AT BARPETA ROAD, 
ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3108,RIVER BERENG AT CHOWKHAM,,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,1527,"RIVER BHOGDOI AT JORHAT , ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3769,"RIVER BHOGDOI (PUJADUBI GHAT) INTAKE POINT OF 
URBAN WATER SUPPLY, JORHAT",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,1258,"RIVER JHANJI AT N.H. CROSSING JORHAT, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2239,"RIVER SANKOSH DHUBRI, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2890,SANUO RU BELOW NEW SECRETARIAT,,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2233,"RIVER BOGINADI NEAR BRIDGE NH-52, LAKHIMPUR, 
ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3372,"RIVER RILANG AT MAWKYRWAT,",,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3377,RIVER MYNTANG AT NARTIANG,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3378,RIVER MYNTANG AT MYNSO,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3380,RIVER DAMRING (KRISHNAI RIVER) AT RESUBELPARA,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3381,"RIVER MANDA (DUDHNOI RIVER) AT JAMGE,",,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,3382,RIVER MANDA (DUDHNOI RIVER) AT WAGEASI,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2050,"RIVER TLAWNG  MID STREAM, REIEK KAI, AIZAWL,U/S 
OF TLAWNG BRIDGE",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2051,"RIVER TLAWNG MID STREAM, REIEK KAI, AIZAWL,D/S OF 
TLAWNG BRIDGE",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_44.csv,2053,"RIVER TUIRIAL  MID STREAM, TUIRIAL VILLAGE,D/S OF 
TUIRIAL BRIDGE",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3709,RIVER TLAWNG  SAIRANG,,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3754,"RIVER TLAWNG  D/S, RIMAWI VENG, BAIRABI,KOLASIB 
DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,4121,"RIVER TLAWNG D/S,SUARPUI, BAIRABI HEPP DAM SITE, 
BAIRABI,KOLASIB DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3734,"RIVER TLAWNG U/S, ZOBAWK VILLAGE, LUNGLEI DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3736,"RIVER TLAWNG U/S, PIALTHLENG ZOTLANG, LUNGLEI",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3710,"RIVER, SERLUI STREAM, REIEK KAI, 
NEAR PHE WATER TREATMENT PLANT, AIZAWL",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3711,"VAIPUANPHO STREAM, AILAWNG, MAMIT DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3712,"TUIKUAL STREAM, D/S, REIEK KAI, NEAR PHE WATER 
TREATMENT PLANT, AIZAWL",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3713,"SAKHISIH STREAM, 
MISSION VENGTHLANG, AIZAWL",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3714,"RIVER TUIRIAL UPSTREAM, SUMSUIH,AIZAWL DIST",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3715,"RIVER TUIRIAL MID STREAM, AIRFIELD, U/S OF TUIRIAL 
WASTE MANAGEMENT CENTRE,AIZAWL DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,4118,"RIVER TUIRIAL D/S, HEPP DAM, SAIPUM, KOLASIB DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3717,"RIVER TUIRIAL MID STREAM, AIRFIELD, D/S OF TUIRIAL 
WASTE MANAGEMENT CENTRE,AIZAWL DIST",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,2052,"RIVER TUIRIAL MID STREAM, TUIRIAL VILLAGE,U/S OF 
TUIRIAL BRIDGE",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3716,"DAMDIAI STREAM, AIRFIELD,NEAR TUIRIAL WASTE 
MANAGEMENT CENTRE,AIZAWL DIST",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3718,"CHITE STREAM, ARMED VENG, 
NEAR MINI SPORTS COMPLEX, AIZAWL",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3719,"TUIRINI RIVER, SELING, SAITUAL DIST",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3720,"TUIVAWL RIVER, KEIFANG VILLAGE, NEAR TUIVAWL 
BRIDGE,SAITUAL DIST",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3721,"LAWIBUAL STREAM, 
I.T.I VENG, AIZAWL",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3724,"CHALLUI STREAM, LENGPUI, AIZAWL DIST",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3735,"MAT RIVER, DAWN VILLAGE, NEAR MAT 
BRIDGE,LUNGLEI DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3740,"SAIKAH STREAM, LAWNGTLAI",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3744,"CHHIMTUIPUI RIVER, KAWLCHAW,  NEAR CHHIMTUPUI 
BRIDGE, SAIHA DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_45.csv,3746,"TUIKUM RIVER, 
NEAR PHE WATER TREATMENT PLANT, SERCHHIP",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,3747,"SESAH STREAM, DINTHAR, SERCHHIP",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,3749,"RIVER PHE RESERVIOR (LAHMUN RIVER), MIZO VENG, 
MAMIT",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,3750,"RIVER TEIREI  BAWNGVA, MAMIT DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,3751,"RIVER TUT  DAPCHHUAH, MAMIT DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,3752,"RIVER TUICHHUAHEN STREAM, 
NEAR PHE WATER TREATMENT PLANT, KOLASIB",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,3756,"RIVER TIAU,  ZOKHAWTHAR, 
NEAR TIAU BRIDGE,CHAMPHAI DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,3757,"RIVER TUIPUI NEAR PHE WATER TREATMENT PLANT, 
CHAMPHAI DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,5500,RIVER LEIMAKHONG  NEAR KANTO AWANG LEIKAI,,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,5501,"TUPUL RIVER  AT TUPUL BRIDGE, NONEY",,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,5502,RIVER  KONGBA AT IRONG,,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,5503,RIVER KONGBA  AT IRANPHAM,,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4110,RIVER NONGAL AT NANGALBIBRA,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4113,RIVER DAMRING AT BOLDAMGRE,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4114,"RIVER CHITE STREAM, NEAR SIPMIU'S STP, 
BETHLEHEM VENGTHLANG, AIZAWL",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4115,"RIVER TUIKUAL STREAM, U/S, 
MIZORAM NEW CAPITAL COMPLEX , DINTHAR, AIZAWL",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4118,"RIVER TUIRIAL D/S,  HEPP DAM, SAIPUM, KOLASIB DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4119,"RIVER SERLUI  D/S, SERLUI 'B' HEPP DAM, 
BILKHAWTHLIR, KOLASIB DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4120,"RIVER TEIREI  D/S 
NR CONFLUENCE PT WITH TLAWNG RIVER, SAPMARA, 
BAIRABI,KOLASIB DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4122,"RIVER KHAWTHLANGTUIPUI ,TLABUNG, LUNGLEI DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4123,"RIVER, TUIPUI D  DARZOKAI, HNAHTHIAL DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4125,"RIVER TUIPUI  U/S, 
NR CONFLUENCE PT KEILUNGLIAH STREAM, 
VENGTHAR, CHAMPHAI",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4130,"RIVER NGENGPUI STREAM,NR KALADAN MULTI MODAL 
RD, LAWNGTLAI DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,4132,"RIVER VANTAWNG WATER FALL, THENZAWL, SERCHHIP 
DIST.",,MIZORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_46.csv,2232,"RIVER KOHORA AT N.H. CROSSING, KOHORA, ASSAM 
(BRAHMAPUTRA)",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4304,RIVER SDERKARIAH AT SOHRA (CHERRAPUNJEE),,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4305,RIVER LAITRYNGEW AT LAITRYNGEW,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4306,RIVER WAHKHLEK KHLEK AT SAITSOHPEN,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4307,RIVER WAHREW AT MAJAI,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4308,RIVER UMNGI AT JAKREM,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4309,RIVER UMNGI AT UMPUNG,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4310,RIVER RWIANG AT RWIANG,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4311,RIVER KALIPAI AT RYMBAI,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4312,RIVER KMAI UM AT RYMBAI,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4313,RIVER WAIKHRWI AT MOOPALA,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4314,"RIVER KWAI AT SUTNGA, JALAPHET",,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4315,RIVER LUKHA AT KHADDUM,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4316,RIVER MYNTDU AT MIHMYNTDU,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,3379,RIVER MYNTDU AT LESHKA,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1631,RIVER MYNTDU JOWAI,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1428,RIVER KYRHUHKHLA KHLIEHRIAT,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4317,RIVER LAMU AT LESHKA,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4318,RIVER LYNRIANG  AT LESHKA POWER HOUSE,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4319,RIVER UMIUREM AT LALE,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4320,RIVER KUPLI AT LOOSKI,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4321,RIVER KUPLI AT KHANDONG,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4322,RIVER THLU UMWI AT THLU UMWI,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1633,RIVER SIMSANG WILLIAMNAGAR,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1801,"RIVER TEESTA AFTER CONFLUENCS OF RIVERS 
LACHENCHU AND LACHUNGCHU AT CHUNGTHANG",,SIKKIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1807,"RIVER TEESTA AFTER CONFLUENCS WITH RANICHU AT 
SINGTAM",,SIKKIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1808,"RIVER TEESTA AFTER CONFLUENCS WITH RONGPOCHU 
AFTER MEETING THE INDUSTRIAL EFFLUENTS FROM 
THE TOWN RANGPO",,SIKKIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1809,RIVER TEESTA AT MELLI DOWNSTREAM MELLI,,SIKKIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,1947,"RIVER TEESTA AT SEVOKE, SILIGURI, DARJEELING",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_47.csv,4723,RIVER TEESTA AT JALPESH,,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2236,"RIVER KAPILI AT DHARMTUL BRIDGE, NH-31, 
MORIGAON, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2523,"RIVER KAROLA, D/S OF JALPAIGURI, NEAR MIN 
BHAWAN, JALPAIGURI",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2068,"RIVER KATHAKAL U/S AT MATIJURI, DIST. HAILAKANDI, 
ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2061,"RIVER KHARSANG B/C WITH BURIDIHING NEAR 
KHARSANG (ASSAM-ARUNANCHAL BORDER), ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2059,"RIVER KOLONG AT MARIGAON, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2237,"RIVER KOLONG AT U/S OF ANANDARAM DEKIAL PHUKAN 
BRIDGE, NAGAON, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2229,"RIVER KUNDLI AT KUNDLI/ SAPAKHOWA, SADIA, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3417,"RIVER MANU AT MANUGHAT, CONFL POINT OF 
CHAWMANU CHARRA & MANU RIVER, DHALAI",,TRIPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3418,"RIVER MANU AT KAILASHAHAR D/S, NORTH TRIPURA",,TRIPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3419,"RIVER MANU AT KUMARGHAT, NORTH TRIPURA",,TRIPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3367,RIVER NONBAH AT NANGSTOIN MARKET,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3368,RIVER NONBAH AT PHOTSOHSAT,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3369,RIVER KYNSHI AT SOHIONG,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3370,RIVER KYNSHI AT NANGKHNUM,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3371,RIVER KYNSHI AT RANIKOR,,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3373,"RIVER WAH BLEI AT RIANGDO,",,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3374,"RIVER WAH BLEI AT SDAD DKHAR,",,MEGHALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3099,RIVER LOHIT AT ALUBARI (D/S),,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3797,RIVER MANAS (SANTOSHPUR) NEAR LENGTISINGA,,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2060,"RIVER MANAS  AT NH-31 CROSSING, BARPETA 
DISTRICT, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,1803,"RIVER MANEY KHOLA AT BURTUK NEAR ARMY BASE 
CAMP, 4 KM U/S OF GANGTOK",,SIKKIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,1804,"RIVER MANEY KHOLA AFTER CONFLUENCS  WITH RAY 
KHOLA AT ADAMPOOL AFTER MEETING WASTE OF STP, 
GANGTOK",,SIKKIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2894,"RIVER MILAK AT BORBORA WARD, TULI",,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,2895,"RIVER MILAK AT PAPER NAGAR, TULI",,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3100,RIVER NAMCHIK AT KHARSANG,,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_49.csv,3109,"RIVER NOA DIHING AT NAMSAI, (D/S OF DIHING)",,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5.csv,4059,"RIVER RAVI AT RANJIT SAGAR DAM, AT PANAGAR 
(BASOHIL)",,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5.csv,4060,RIVER RAVI AT DAM-SITE AT THEIN,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5.csv,4061,"RIVER RAVI AT LAKHANPUR, 1 KM D/S FROM 
MADHOPUR BRIDGE",,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5.csv,1089,RIVER RAVI U/S CHAMBA,,"HIMACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5.csv,1088,RIVER RAVI AT U/S MADHOPUR,,"HIMACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5.csv,2614,RIVER RAVI  CHAMERA-I RESERVOIR,,"HIMACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_50.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_50.csv,3103,"RIVER PACHIN AT NAHARLAGUN (BELOW BARAPANI 
BRIDGE), (D/S OF RIVER SENKI)",,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_50.csv,2065,"RIVER PAGLDIA NEAR NALBARI TOWN, DIST. NALBARI, 
ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_50.csv,2235,"RIVER PANCHNOI AT NH-52 CROSSING, ORANG, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_50.csv,1531,"RIVER MORA BHARALI AT TEZPUR, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_50.csv,1929,"RIVER CHATHE NEAR ICAR, MEDZIPHEMA",,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_50.csv,1930,RIVER DZU AT DZU BRIDGE,,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,1232,"RIVER MAHI (D/S) CONF WITH R. CHAP (UNDER 
SAGWARA-SARHI RD. BDG.), RAJASTHAN",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,30061,"RIVER MAHI AT GAMMON BRIDGE NEAR PADLA CHOWKI,  
BANSWARA (MP & RJASTHAN)",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,4,RIVER MAHI AT SEVALIA,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,5,RIVER MAHI AT VASAD,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,1229,"RIVER MAHI NEAR RAJASTHAN BORDER AT KADANA 
DAM,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,1230,"RIVER MAHI AFTER CONF. WITH ANAS AT PARDI 
(BANASWADA),",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_51.csv,1231,"RIVER MAHI AT VIRPUR,",,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
